BRONX,2010,10.6
BRONX,2010,10.1
BRONX,2010,9.7
BRONX,2010,11.0
BRONX,2010,10.2
BRONX,2010,12.1
BRONX,2010,11.7
BRONX,2010,10.9
BROOKLYN,2010,11.4
BROOKLYN,2010,10.8
BROOKLYN,2010,10.7
BROOKLYN,2010,10.1
BROOKLYN,2010,10.5
BROOKLYN,2010,10.2
BROOKLYN,2010,10.4
BROOKLYN,2010,9.4
BROOKLYN,2010,9.7
BROOKLYN,2010,9.5
BROOKLYN,2010,11.1
MANHATTAN,2010,11.7
MANHATTAN,2010,10.8
MANHATTAN,2010,10.6
MANHATTAN,2010,11.8
MANHATTAN,2010,12.7
MANHATTAN,2010,14.0
MANHATTAN,2010,14.9
MANHATTAN,2010,12.6
MANHATTAN,2010,12.4
MANHATTAN,2010,12.3
QUEENS,2010,10.9
QUEENS,2010,10.6
QUEENS,2010,9.6
QUEENS,2010,9.3
QUEENS,2010,9.9
QUEENS,2010,9.5
QUEENS,2010,9.5
QUEENS,2010,9.7
QUEENS,2010,9.2
QUEENS,2010,8.9
STATEN ISLAND,2010,9.3
STATEN ISLAND,2010,9.2
STATEN ISLAND,2010,9.1
STATEN ISLAND,2010,9.0
BRONX,2010,24.3
BROOKLYN,2010,24.7
MANHATTAN,2010,40.3
QUEENS,2010,23.2
STATEN ISLAND,2010,15.2
BRONX,2010,27.1
BRONX,2010,18.5
BRONX,2010,19.1
BRONX,2010,24.1
BRONX,2010,23.0
BRONX,2010,29.8
BRONX,2010,28.7
BRONX,2010,26.7
BROOKLYN,2010,29.6
BROOKLYN,2010,28.1
BROOKLYN,2010,29.8
BROOKLYN,2010,24.5
BROOKLYN,2010,24.2
BROOKLYN,2010,23.7
BROOKLYN,2010,26.5
BROOKLYN,2010,18.4
BROOKLYN,2010,20.6
BROOKLYN,2010,18.1
BROOKLYN,2010,28.3
MANHATTAN,2010,36.4
MANHATTAN,2010,27.2
MANHATTAN,2010,27.1
MANHATTAN,2010,37.8
MANHATTAN,2010,44.6
MANHATTAN,2010,53.6
MANHATTAN,2010,52.4
MANHATTAN,2010,49.6
MANHATTAN,2010,39.7
MANHATTAN,2010,34.6
QUEENS,2010,30.5
QUEENS,2010,28.8
QUEENS,2010,21.2
QUEENS,2010,19.1
QUEENS,2010,25.6
QUEENS,2010,23.3
QUEENS,2010,21.5
QUEENS,2010,26.0
QUEENS,2010,20.5
QUEENS,2010,16.0
STATEN ISLAND,2010,17.2
STATEN ISLAND,2010,15.5
STATEN ISLAND,2010,14.5
STATEN ISLAND,2010,13.5
